订单编号,订单状态,下单时间,发货时间,支付方式,商品型号,商品编码,商品件数,商品金额,优惠金额,实付金额,收货人姓名,收货人地址
81417556237494,已关闭,2021-01-26 00:57:01,2021-01-26 12:11:26,借记卡,哇鸥顺意优享礼盒,2110,6,6708,0,6708,马娜,浙江省香港县沙市李街L座 512848
81417556230984,已关闭,2021-01-25 07:13:19,2021-01-27 01:30:20,借记卡,哇鸥乐意优享礼盒,2101,6,2670,0,2670,顾秀英,陕西省宁德县花溪沈阳街m座 126179
81417556239597,已完成,2021-01-29 18:36:30,2021-01-29 23:17:15,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,郭勇,上海市西宁县上街黄街S座 347604
81417556230808,已完成,2021-01-25 03:02:00,2021-01-27 02:08:07,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,郭玲,青海省斌市东城张家港街x座 405202
81417556234206,已完成,2021-01-30 12:42:57,2021-02-01 22:58:25,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,王玲,北京市长春县城北潮州路r座 736506
81417556234369,已完成,2021-01-21 19:42:30,2021-01-26 06:35:19,借记卡,哇鸥顺意优享礼盒,2110,3,3354,0,3354,李秀华,湖南省文县东城石家庄街a座 722991
81417556234361,已完成,2021-01-29 08:56:30,2021-02-01 17:28:22,借记卡,哇鸥心意优享礼盒,2102,1,667,30,637,邬凯,甘肃省海门市大东潜江街r座 657621
81417556234177,已完成,2021-01-31 01:15:25,2021-01-31 12:08:02,借记卡,哇鸥乐意优享礼盒,2101,2,890,40,850,姜亮,浙江省乌鲁木齐县和平成都街T座 247923
81417556233010,已关闭,2021-01-25 13:18:24,2021-01-31 19:47:09,借记卡,哇鸥乐意优享礼盒,2101,3,1335,20,1315,何慧,新疆维吾尔自治区石家庄市高明马街P座 644508
81417556234087,已关闭,2021-01-23 07:07:57,2021-01-27 07:13:37,借记卡,哇鸥顺意优享礼盒,2110,3,3354,40,3314,曾桂珍,河南省合山市东城张路C座 888339
81417556236954,已关闭,2021-01-25 01:12:28,2021-01-31 23:53:36,借记卡,哇鸥心意优享礼盒,2102,6,4002,0,4002,杜红梅,浙江省淑兰县南湖宁德路M座 384355
81417556233170,已关闭,2021-01-26 15:06:57,2021-01-30 02:31:17,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,徐兰英,辽宁省张家港县高港江路Q座 224507
81417556231292,已完成,2021-01-21 00:54:07,2021-02-01 01:45:58,借记卡,哇鸥乐意优享礼盒,2101,1,445,30,415,张娜,广西壮族自治区拉萨市沈北新南宁街y座 479037
81417556233417,已关闭,2021-01-23 08:41:42,2021-01-29 12:50:47,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,聂玉,贵州省海口县翔安广州路k座 542316
81417556230680,已完成,2021-01-24 11:24:27,2021-01-25 09:27:48,借记卡,哇鸥乐意优享礼盒,2101,9,4005,0,4005,王英,吉林省杰县长寿李街m座 449063
81417556231426,已完成,2021-01-21 13:00:01,2021-01-28 16:23:41,借记卡,哇鸥心意优享礼盒,2102,2,1334,30,1304,张丽,青海省南京市城东拉萨街D座 531466
81417556232532,已关闭,2021-01-22 12:26:54,2021-01-23 21:41:56,借记卡,哇鸥心意优享礼盒,2102,4,2668,30,2638,朱涛,广西壮族自治区宁县丰都广州路o座 527973
81417556234189,已关闭,2021-01-26 20:15:11,2021-01-31 13:29:45,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,陈峰,吉林省邯郸市高明杨路W座 357439
81417556231419,已完成,2021-01-22 15:50:14,2021-01-23 13:40:38,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,杨欣,安徽省永安市清城王路R座 823925
81417556230605,已完成,2021-01-21 16:42:14,2021-01-31 02:14:45,借记卡,哇鸥顺意优享礼盒,2110,2,2236,40,2196,姚建军,陕西省刚县城东黄街Y座 798034
81417556232577,已关闭,2021-01-27 12:59:18,2021-01-27 16:17:02,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,姚娟,重庆市娟县静安费路q座 721697
81417556233252,已完成,2021-01-30 11:11:07,2021-02-01 11:46:18,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,王倩,河南省武汉县东城太原街E座 715043
81417556237084,已完成,2021-01-24 09:58:27,2021-01-29 09:02:41,借记卡,哇鸥顺意优享礼盒,2110,5,5590,30,5560,王秀华,安徽省辛集市华龙刘路Y座 478979
81417556238015,已关闭,2021-01-27 09:04:25,2021-02-01 09:36:27,借记卡,哇鸥心意优享礼盒,2102,3,2001,0,2001,成秀梅,辽宁省香港县南溪高街J座 942948
81417556239256,已关闭,2021-01-22 08:33:26,2021-02-01 08:57:22,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,伊晨,辽宁省玉华县房山王路c座 474052
81417556234499,已关闭,2021-01-24 01:41:54,2021-02-01 06:34:13,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,王洋,山东省潜江县白云重庆路r座 996855
81417556235945,已完成,2021-01-22 06:45:40,2021-01-30 13:24:03,借记卡,哇鸥乐意优享礼盒,2101,2,890,40,850,祁旭,四川省六盘水县沈北新邱街m座 625466
81417556231092,已关闭,2021-01-23 22:45:43,2021-01-29 17:51:45,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,杨明,陕西省郑州县安次袁路f座 908371
81417556234611,已完成,2021-01-23 04:47:53,2021-01-29 17:10:15,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,吕利,澳门特别行政区凤兰市黄浦宁德路i座 819251
81417556236095,已完成,2021-01-25 23:27:01,2021-01-29 14:00:06,借记卡,哇鸥心意优享礼盒,2102,1,667,40,627,孙欢,贵州省武汉市大东哈尔滨路Q座 314327
81417556239341,已关闭,2021-01-24 09:17:36,2021-01-26 19:50:24,借记卡,哇鸥心意优享礼盒,2102,5,3335,20,3315,涂健,河南省贵阳市上街杨街P座 704818
81417556235934,已关闭,2021-01-21 11:38:53,2021-01-29 10:01:55,借记卡,哇鸥心意优享礼盒,2102,3,2001,0,2001,贺兵,安徽省北京县黄浦重庆路e座 134666
81417556239375,已完成,2021-01-22 22:55:18,2021-01-25 23:26:31,借记卡,哇鸥乐意优享礼盒,2101,2,890,0,890,叶飞,山西省涛县孝南南京路y座 162493
81417556235673,已关闭,2021-01-23 20:53:28,2021-01-29 23:37:29,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,徐玉,陕西省嘉禾县合川北京路Q座 958936
81417556235162,已完成,2021-01-23 07:09:05,2021-01-25 04:39:36,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,李海燕,黑龙江省伟市孝南潮州路Y座 183328
81417556230181,已关闭,2021-01-24 20:16:05,2021-01-31 13:01:17,借记卡,哇鸥顺意优享礼盒,2110,3,3354,0,3354,姚雪梅,宁夏回族自治区荣市双滦宁德路b座 786204
81417556231535,已关闭,2021-01-24 07:26:23,2021-01-29 15:03:41,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,陈伟,青海省太原市西峰周街l座 383543
81417556233489,已完成,2021-01-27 13:45:04,2021-01-31 13:40:58,借记卡,哇鸥心意优享礼盒,2102,1,667,30,637,关杰,辽宁省南京县新城济南路p座 917832
81417556238052,已完成,2021-01-21 16:46:06,2021-01-25 09:06:45,借记卡,哇鸥顺意优享礼盒,2110,5,5590,20,5570,陈萍,江西省合肥市大东时路d座 800123
81417556233420,已关闭,2021-01-28 23:45:41,2021-01-31 22:40:53,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,张波,福建省哈尔滨市高港六盘水街A座 492705
81417556234887,已完成,2021-01-24 17:23:15,2021-01-24 23:57:45,借记卡,哇鸥顺意优享礼盒,2110,1,1118,20,1098,方荣,河北省飞市徐汇南京街t座 958631
81417556235687,已完成,2021-01-23 08:55:25,2021-01-31 09:15:16,借记卡,哇鸥顺意优享礼盒,2110,8,8944,20,8924,牛成,新疆维吾尔自治区嘉禾市沈河合山街l座 806928
81417556235770,已完成,2021-01-25 14:00:39,2021-02-01 05:18:33,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,韦彬,贵州省兴城县门头沟齐齐哈尔街O座 968485
81417556238854,已完成,2021-01-31 20:51:12,2021-02-01 19:14:41,借记卡,哇鸥乐意优享礼盒,2101,2,890,20,870,张伟,四川省海燕县白云南京街o座 582780
81417556238113,已完成,2021-01-30 06:00:31,2021-02-01 17:00:58,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,杨丹,辽宁省沈阳市合川郑州路W座 338030
81417556238261,已完成,2021-01-24 09:45:38,2021-01-26 19:44:17,借记卡,哇鸥顺意优享礼盒,2110,9,10062,20,10042,吴林,宁夏回族自治区倩县清河六盘水街w座 407667
81417556239963,已完成,2021-01-23 00:36:42,2021-01-29 08:58:52,借记卡,哇鸥心意优享礼盒,2102,1,667,30,637,陈桂芳,内蒙古自治区桂珍市友好陈街n座 157625
81417556234484,已关闭,2021-01-27 12:52:25,2021-01-31 14:32:57,借记卡,哇鸥乐意优享礼盒,2101,1,445,30,415,陈旭,山东省欢县城北济南街j座 784112
81417556238819,已关闭,2021-01-24 05:29:49,2021-02-01 01:12:48,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,宋瑞,云南省敏市西峰覃路L座 377394
81417556230180,已完成,2021-01-27 00:02:03,2021-01-27 02:31:47,借记卡,哇鸥心意优享礼盒,2102,3,2001,0,2001,邢婷婷,浙江省丹县高坪潮州路c座 624793
81417556238993,已完成,2021-01-22 07:18:59,2021-01-27 09:23:51,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,张桂兰,宁夏回族自治区玉市朝阳东莞路c座 321061
81417556237835,已完成,2021-01-29 21:13:05,2021-02-01 19:15:35,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,宋楠,青海省武汉县西夏成都街K座 847062
81417556238269,已关闭,2021-01-28 20:04:09,2021-01-31 21:02:08,借记卡,哇鸥顺意优享礼盒,2110,1,1118,30,1088,张兰英,河北省乌鲁木齐市沙湾王路O座 122325
81417556232676,已完成,2021-01-22 03:51:03,2021-02-01 14:05:14,借记卡,哇鸥乐意优享礼盒,2101,1,445,20,425,马桂芝,甘肃省丽娟市白云北镇街d座 911663
81417556231402,已完成,2021-01-24 11:40:21,2021-01-31 01:19:17,借记卡,哇鸥乐意优享礼盒,2101,7,3115,0,3115,王雷,安徽省南昌市友好阜新路J座 266856
81417556236900,已完成,2021-01-23 05:37:53,2021-01-29 09:57:11,借记卡,哇鸥顺意优享礼盒,2110,3,3354,40,3314,李杨,西藏自治区柳市沈北新长春路Z座 506314
81417556235930,已完成,2021-01-21 23:20:48,2021-01-30 12:07:35,借记卡,哇鸥乐意优享礼盒,2101,5,2225,0,2225,王楠,安徽省重庆市沈河谭路y座 450874
81417556235756,已关闭,2021-01-23 11:26:56,2021-01-31 18:27:44,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,周佳,青海省银川县平山关岭路f座 631957
81417556234709,已关闭,2021-01-22 01:16:23,2021-01-31 23:33:34,借记卡,哇鸥乐意优享礼盒,2101,2,890,30,860,朱瑞,甘肃省燕市徐汇韩街v座 569761
81417556234851,已完成,2021-01-27 19:03:26,2021-01-28 23:25:05,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,袁婷,新疆维吾尔自治区兴城县浔阳邓路o座 603599
81417556237829,已关闭,2021-01-24 23:37:36,2021-01-26 00:44:34,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,刘云,上海市郑州市花溪兴安盟街C座 436951
81417556234664,已关闭,2021-01-22 08:28:48,2021-01-27 06:40:37,借记卡,哇鸥心意优享礼盒,2102,3,2001,0,2001,宿金凤,辽宁省沈阳市梁平喻路G座 968592
81417556237305,已关闭,2021-01-28 05:44:29,2021-01-30 22:35:18,借记卡,哇鸥心意优享礼盒,2102,6,4002,0,4002,范杨,西藏自治区济南市六枝特永安街y座 674629
81417556237910,已完成,2021-01-31 03:06:05,2021-02-01 13:31:34,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,蔺芳,江西省金凤县永川潜江街f座 180883
81417556234157,已关闭,2021-01-30 06:11:29,2021-01-30 23:05:40,借记卡,哇鸥心意优享礼盒,2102,6,4002,0,4002,柳浩,安徽省西宁市吉区刘路j座 355921
81417556233327,已关闭,2021-01-25 16:10:56,2021-01-25 20:30:35,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,林婷,山西省磊县南溪宜都街c座 558729
81417556234704,已完成,2021-01-23 20:26:01,2021-01-24 01:40:35,借记卡,哇鸥心意优享礼盒,2102,3,2001,0,2001,施建华,江西省敏市高明梧州路n座 360589
81417556230129,已完成,2021-01-21 14:48:40,2021-01-24 11:16:22,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,方凯,广东省雪县梁平纪路O座 830570
81417556236269,已完成,2021-01-23 15:44:54,2021-01-23 23:37:23,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,张想,云南省拉萨县黄浦西宁街o座 208744
81417556237535,已完成,2021-01-21 12:07:29,2021-01-26 15:58:47,借记卡,哇鸥乐意优享礼盒,2101,7,3115,0,3115,孙桂英,青海省辛集市怀柔路路H座 664739
81417556233784,已关闭,2021-01-23 01:17:28,2021-01-24 23:42:11,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,龙桂英,贵州省香港县锡山北镇街d座 468666
81417556232609,已关闭,2021-01-28 05:41:27,2021-01-30 02:21:52,借记卡,哇鸥顺意优享礼盒,2110,4,4472,0,4472,张岩,湖南省秀兰县涪城贵阳路R座 385854
81417556233718,已关闭,2021-01-22 14:00:54,2021-01-25 13:22:09,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,万淑珍,宁夏回族自治区桂荣市东城熊路R座 543880
81417556233249,已关闭,2021-01-22 21:20:38,2021-01-30 06:29:23,借记卡,哇鸥乐意优享礼盒,2101,2,890,0,890,任春梅,河南省杰市普陀杭州街r座 670470
81417556234309,已关闭,2021-01-27 14:32:51,2021-01-27 20:23:03,借记卡,哇鸥心意优享礼盒,2102,6,4002,0,4002,萧秀云,青海省阜新市沙市太原街u座 411697
81417556237987,已完成,2021-01-24 21:33:39,2021-01-26 16:23:13,借记卡,哇鸥乐意优享礼盒,2101,3,1335,20,1315,王莹,青海省太原市崇文马鞍山街m座 601380
81417556234598,已完成,2021-01-25 20:17:34,2021-01-27 21:29:51,借记卡,哇鸥乐意优享礼盒,2101,10,4450,0,4450,岳亮,云南省惠州县南长刘街w座 236518
81417556236940,已完成,2021-01-27 23:54:40,2021-01-31 13:15:33,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,杨建军,河南省太原县沈河齐齐哈尔路Q座 926275
81417556231607,已完成,2021-01-28 03:50:47,2021-01-31 16:02:29,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,向丽丽,天津市丽市平山台北街c座 918808
81417556232601,已关闭,2021-01-29 16:30:20,2021-01-30 16:37:04,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,张荣,山东省瑜市梁平高路Q座 847033
81417556238027,已完成,2021-01-22 15:55:56,2021-01-29 23:18:34,借记卡,哇鸥顺意优享礼盒,2110,4,4472,40,4432,任帅,西藏自治区晶县龙潭永安路O座 319855
81417556235412,已完成,2021-01-27 18:14:56,2021-01-28 08:10:39,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,吕秀云,香港特别行政区上海县梁平徐路l座 364479
81417556237264,已关闭,2021-01-24 17:41:14,2021-01-26 04:46:45,借记卡,哇鸥顺意优享礼盒,2110,3,3354,40,3314,高秀兰,重庆市琳县静安方街P座 203513
81417556238219,已完成,2021-01-26 12:05:16,2021-01-27 12:46:20,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,谭柳,江苏省佳市崇文刘街L座 894520
81417556237395,已关闭,2021-01-26 02:22:18,2021-01-30 18:54:31,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,李秀荣,北京市刚市房山邯郸路o座 410654
81417556231714,已关闭,2021-01-23 04:28:18,2021-01-28 14:52:22,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,刘洋,湖北省海门县东城牛路b座 729493
81417556231086,已完成,2021-01-25 22:08:33,2021-01-31 06:06:42,借记卡,哇鸥心意优享礼盒,2102,3,2001,20,1981,郭宇,吉林省荆门县清城乌鲁木齐街P座 357785
81417556234132,已完成,2021-01-25 12:39:58,2021-01-31 17:43:53,借记卡,哇鸥心意优享礼盒,2102,6,4002,40,3962,宋桂荣,澳门特别行政区桂芳市沙市南宁路O座 620640
81417556239300,已关闭,2021-01-23 05:09:46,2021-01-26 16:21:21,借记卡,哇鸥顺意优享礼盒,2110,11,12298,0,12298,张东,台湾省杰市海陵合山路E座 904329
81417556235372,已关闭,2021-01-23 04:18:35,2021-01-28 16:42:13,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,季秀云,新疆维吾尔自治区荣县上街太原路g座 718751
81417556236474,已完成,2021-01-21 21:08:18,2021-01-21 22:14:30,借记卡,哇鸥顺意优享礼盒,2110,3,3354,20,3334,李丽丽,河南省莉市上街银川街n座 825416
81417556232717,已关闭,2021-01-26 03:15:19,2021-01-30 19:53:49,借记卡,哇鸥乐意优享礼盒,2101,5,2225,0,2225,王龙,河南省杭州市萧山吴路x座 141020
81417556235266,已完成,2021-01-28 18:08:40,2021-02-01 03:24:25,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,杨洋,青海省梧州市滨城章街G座 972845
81417556230788,已完成,2021-01-21 20:53:03,2021-01-31 11:23:13,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,李雪,陕西省秀英县崇文赵街G座 781750
81417556237445,已关闭,2021-01-22 22:52:30,2021-01-28 21:17:04,借记卡,哇鸥顺意优享礼盒,2110,4,4472,0,4472,唐波,青海省深圳县金平深圳路R座 153489
81417556231095,已完成,2021-01-21 23:57:35,2021-01-30 01:33:41,借记卡,哇鸥心意优享礼盒,2102,4,2668,0,2668,陈璐,河北省春梅市南长潮州路n座 328162
81417556238974,已完成,2021-01-21 04:21:44,2021-01-27 14:36:44,借记卡,哇鸥心意优享礼盒,2102,3,2001,0,2001,王秀荣,陕西省艳县魏都聂街L座 851381
81417556235842,已完成,2021-01-25 17:58:04,2021-01-30 06:37:10,借记卡,哇鸥心意优享礼盒,2102,7,4669,0,4669,杨飞,湖南省拉萨县长寿赵路f座 572173
81417556239037,已关闭,2021-01-26 06:00:56,2021-01-27 18:25:50,借记卡,哇鸥乐意优享礼盒,2101,1,445,20,425,王婷婷,浙江省天津县璧山白路d座 919702
81417556235978,已关闭,2021-01-21 00:34:09,2021-01-28 03:58:22,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,王雷,浙江省博县上街北京街l座 600689
81417556239169,已关闭,2021-01-25 06:49:43,2021-01-26 03:22:28,借记卡,哇鸥心意优享礼盒,2102,7,4669,0,4669,王建军,江苏省桂芝县普陀海门街Q座 675137
81417556234120,已关闭,2021-01-24 20:28:30,2021-01-30 03:21:34,借记卡,哇鸥心意优享礼盒,2102,5,3335,40,3295,段宇,安徽省敏县合川王街R座 982968
81417556231973,已关闭,2021-01-24 09:43:44,2021-01-29 15:50:08,借记卡,哇鸥心意优享礼盒,2102,3,2001,20,1981,姜秀华,浙江省兴安盟市西夏哈尔滨街E座 444603
81417556231683,已关闭,2021-01-24 04:51:54,2021-01-29 06:46:56,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,王磊,云南省六安县蓟州长春路k座 267237
81417556237830,已关闭,2021-01-29 04:24:15,2021-01-31 17:19:29,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,吕龙,陕西省健县白云成都路A座 692299
81417556234491,已关闭,2021-01-26 06:46:30,2021-01-28 02:10:49,借记卡,哇鸥乐意优享礼盒,2101,1,445,30,415,王楠,湖南省哈尔滨县大兴乌鲁木齐路i座 100048
81417556237567,已关闭,2021-01-21 16:58:40,2021-01-30 22:53:19,借记卡,哇鸥乐意优享礼盒,2101,6,2670,0,2670,吴玉英,河北省深圳市房山李街Q座 657950
81417556235219,已关闭,2021-01-22 22:34:31,2021-01-29 19:42:42,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,葛涛,江西省太原市白云六盘水街V座 142630
81417556236888,已关闭,2021-01-23 17:00:58,2021-01-29 09:47:09,借记卡,哇鸥心意优享礼盒,2102,4,2668,0,2668,罗秀云,黑龙江省宜都市黄浦马鞍山路a座 170487
81417556234489,已完成,2021-01-22 03:05:51,2021-01-30 01:29:31,借记卡,哇鸥乐意优享礼盒,2101,6,2670,0,2670,张丽丽,上海市凤兰县沈北新史路B座 396153
81417556233442,已完成,2021-01-28 11:30:41,2021-01-31 21:52:22,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,王桂荣,澳门特别行政区冬梅市西夏海门路l座 271837
81417556238871,已关闭,2021-01-24 06:43:41,2021-01-29 11:42:53,借记卡,哇鸥乐意优享礼盒,2101,9,4005,30,3975,徐军,山西省成都县安次田街v座 424876
81417556235182,已完成,2021-01-23 20:15:57,2021-01-30 11:02:28,借记卡,哇鸥心意优享礼盒,2102,4,2668,20,2648,燕刚,青海省丽县高坪哈尔滨街W座 132474
81417556232661,已关闭,2021-01-25 15:11:31,2021-01-27 17:57:35,借记卡,哇鸥顺意优享礼盒,2110,1,1118,20,1098,汤桂荣,江苏省齐齐哈尔市海港蒋街L座 242922
81417556236186,已关闭,2021-01-21 14:13:18,2021-01-24 22:11:58,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,郭桂芝,甘肃省想县花溪马鞍山路H座 990043
81417556231733,已完成,2021-01-23 09:48:34,2021-02-01 17:53:51,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,刘亮,黑龙江省梧州县兴山林街m座 756568
81417556239992,已关闭,2021-01-30 04:36:01,2021-01-31 03:30:53,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,聂淑珍,云南省平县上街谢路x座 530955
81417556230155,已关闭,2021-01-26 00:47:11,2021-01-29 03:52:56,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,郑畅,天津市荆门市蓟州太原街I座 565639
81417556238473,已关闭,2021-01-23 14:43:50,2021-01-26 00:04:00,借记卡,哇鸥乐意优享礼盒,2101,5,2225,0,2225,冯亮,吉林省秀芳市金平方街k座 107537
81417556238886,已关闭,2021-01-25 10:29:26,2021-01-26 19:15:45,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,顾俊,云南省秀梅市淄川沈阳街F座 288252
81417556230098,已完成,2021-01-21 02:19:01,2021-01-28 15:11:42,借记卡,哇鸥顺意优享礼盒,2110,1,1118,40,1078,许柳,浙江省汕尾县清城蒋街U座 380994
81417556236087,已完成,2021-01-22 10:39:11,2021-01-26 01:55:26,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,李玲,北京市丽娟县沈北新东莞路m座 835445
81417556233669,已关闭,2021-01-27 21:54:54,2021-02-01 03:05:48,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,黎红霞,河南省台北市丰都张街S座 139587
81417556238614,已关闭,2021-01-28 10:16:44,2021-01-29 01:27:26,借记卡,哇鸥乐意优享礼盒,2101,1,445,20,425,金阳,河北省波市静安白街t座 169355
81417556238398,已完成,2021-01-21 07:20:30,2021-01-23 07:32:13,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,段佳,山西省昆明市安次王街f座 981773
81417556239577,已完成,2021-01-22 04:17:05,2021-01-25 16:59:10,借记卡,哇鸥顺意优享礼盒,2110,1,1118,20,1098,王雪,上海市潜江市魏都银川街o座 929523
81417556233128,已关闭,2021-01-24 22:51:49,2021-01-25 05:39:47,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,张雷,湖南省北镇县吉区包街q座 960608
81417556239324,已完成,2021-01-21 09:41:12,2021-01-30 15:59:29,借记卡,哇鸥乐意优享礼盒,2101,2,890,40,850,李强,浙江省沈阳县房山龚街J座 513514
81417556233525,已关闭,2021-01-27 07:21:05,2021-02-01 16:44:38,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,朱龙,福建省邯郸县沈北新詹路c座 163486
81417556233447,已完成,2021-01-27 14:22:32,2021-01-27 18:37:58,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,李欢,贵州省西安市新城潜江路K座 143956
81417556231418,已完成,2021-01-23 17:09:38,2021-01-24 10:11:10,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,刘莹,海南省沈阳县友好昆明路F座 216115
81417556231600,已关闭,2021-01-22 02:14:33,2021-01-23 16:05:03,借记卡,哇鸥乐意优享礼盒,2101,2,890,0,890,贾晨,云南省大冶市沈北新高路V座 625677
81417556235859,已关闭,2021-01-24 23:36:29,2021-01-28 06:19:45,借记卡,哇鸥顺意优享礼盒,2110,1,1118,40,1078,林春梅,湖北省云县闵行东莞街H座 713904
81417556231330,已关闭,2021-01-22 17:30:04,2021-01-30 07:19:51,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,魏秀英,福建省成都县滨城海口路i座 362347
81417556238416,已完成,2021-01-24 10:55:44,2021-01-27 14:18:39,借记卡,哇鸥乐意优享礼盒,2101,1,445,20,425,陈龙,安徽省文县涪城广州路Z座 519970
81417556237671,已关闭,2021-01-26 14:31:00,2021-01-29 22:20:08,借记卡,哇鸥心意优享礼盒,2102,3,2001,0,2001,张浩,江苏省昆明市高港牛街y座 462324
81417556231417,已关闭,2021-01-21 08:09:50,2021-01-27 09:46:02,借记卡,哇鸥乐意优享礼盒,2101,1,445,30,415,丛建军,浙江省桂香县门头沟吴街l座 371202
81417556230332,已关闭,2021-01-25 12:18:40,2021-01-30 13:22:50,借记卡,哇鸥乐意优享礼盒,2101,2,890,40,850,江丽华,新疆维吾尔自治区欢县蓟州六安街P座 555227
81417556231943,已关闭,2021-01-30 04:35:18,2021-01-30 15:51:10,借记卡,哇鸥顺意优享礼盒,2110,7,7826,0,7826,李宇,宁夏回族自治区南宁市梁平宜都路J座 415648
81417556230106,已关闭,2021-01-23 09:11:20,2021-01-30 08:37:40,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,苏鹏,重庆市桂珍市长寿覃街d座 334627
81417556235515,已关闭,2021-01-28 11:07:37,2021-01-31 11:50:24,借记卡,哇鸥心意优享礼盒,2102,5,3335,40,3295,徐龙,北京市重庆市长寿冯路S座 642247
81417556231357,已完成,2021-01-23 22:00:53,2021-01-26 02:43:21,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,陈兰英,甘肃省贵阳县花溪刘街v座 121418
81417556232962,已完成,2021-01-31 09:27:06,2021-02-01 15:14:36,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,凌娜,安徽省关岭县涪城南京路v座 872697
81417556235703,已关闭,2021-01-25 23:52:42,2021-01-30 20:45:19,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,李霞,广西壮族自治区帆县长寿吴街R座 669163
81417556238182,已关闭,2021-01-23 06:55:24,2021-02-01 01:07:57,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,袁秀云,新疆维吾尔自治区宇市璧山黄路R座 754737
81417556231257,已关闭,2021-01-21 09:43:24,2021-01-27 12:13:23,借记卡,哇鸥顺意优享礼盒,2110,3,3354,20,3334,罗雪梅,江西省西宁市西峰巴街e座 861178
81417556234420,已关闭,2021-01-28 20:32:18,2021-02-01 07:48:33,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,吴阳,浙江省晨县黄浦王街t座 301773
81417556237044,已关闭,2021-01-23 18:14:50,2021-01-28 15:50:12,借记卡,哇鸥心意优享礼盒,2102,2,1334,40,1294,陈娜,广西壮族自治区北京市南溪沈街m座 623639
